9.999999999999997780e-02,2.144488183158566041e+00,1.036494192321309571e+00
8.571428571428574283e-02,1.981715165130877088e+00,6.681674374077479772e-01
7.142857142857139685e-02,1.823229259960482906e+00,3.345767713305379809e-01
5.714285714285716189e-02,1.814742372258881797e+00,1.925716290103245132e-01
4.285714285714287142e-02,1.829174761656696013e+00,1.708389111234247526e-01
2.857142857142858094e-02,1.835556239967402137e+00,1.644458886951480903e-01
1.428571428571429047e-02,1.836636337089427196e+00,1.633706899408476632e-01
0.000000000000000000e+00,1.837319357037645151e+00,1.627147495821499035e-01
-1.428571428571429047e-02,1.839458316238905100e+00,1.605481766105874841e-01
-2.857142857142858094e-02,1.828210194474446659e+00,1.718162002064370364e-01
-4.285714285714287142e-02,1.823862378987179733e+00,1.778640207738133305e-01
-5.714285714285716189e-02,1.825891767281136779e+00,1.966264396426430916e-01
-7.142857142857139685e-02,1.857839595185985404e+00,3.091389734527353883e-01
-8.571428571428574283e-02,2.071585589133200234e+00,7.566573211883204086e-01
-9.999999999999997780e-02,2.288546174703200542e+00,1.079998621421707439e+00
